Date,Open,High,Low,Close,Adj Close,Volume,location_id,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization,aged_65_older,aged_70_older,cardiovasc_death_rate,continent,diabetes_prevalence,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,extreme_poverty,female_smokers,gdp_per_capita,handwashing_facilities,hosp_patients,hosp_patients_per_million,hospital_beds_per_thousand,human_development_index,icu_patients,icu_patients_per_million,iso_code,life_expectancy,location,male_smokers,median_age,new_cases,new_cases_per_million,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths,new_deaths_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_vaccinated,people_vaccinated_per_hundred,population_density,positive_rate,reproduction_rate,stringency_index,tests_per_case,tests_units,total_boosters,total_boosters_per_hundred,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,total_vaccinations_per_hundred,weekly_hosp_admissions,weekly_hosp_admissions_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million
2021-07-13,6097.229004,6114.286133,6004.821777,6012.032227,6012.032227,172635900,11,reference,Indonesia,1457161.05,1947711.03,854241.59,293877.29,194026.2,428177.68,116727745.57,82032441.26,151005922.15,4083.32,2695.87,5949.46,942.72,942.72,942.72,67847.93,67846.7,67849.52,45279.03,45279.03,45279.03,0.93,0.85,0.98,295485.26,3742.35,2615529.0,,68219.0,864.0,47899.0,259465835.493022,-35.0413,1,31.4609,31.4609,31.4609,0,1.1531,0,0.7717,1,36914607.0,15190998.0,17035654.0094412,160426.44,281985.41,92850.24,34510.57,60660.05,19973.73,22122.48,43327.67,11268.3,224864.0,7085.0,0.0059,0.0341,0.0161,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,47899.0,173.32,38644.429,139.833,864.0,3.126,907.286,3.283,534083.0,0.193,159354.0,0.577,139417.0,0.504,700946.0,665942.0,2410.0,15190998.0,5.5,36914607.0,13.36,145.725,0.2772,1.38,71.76,3.6,people tested,,,2615529.0,9464.148,68219.0,246.847,14929865.0,54.023,52105605.0,18.85,,,,
2021-07-14,6008.241211,6013.041992,5947.618164,5979.214844,5979.214844,138499900,11,reference,Indonesia,1450784.31,1921379.54,855852.12,298146.24,196844.62,434397.61,118178529.87,83013251.92,152814567.25,4268.96,2818.42,6219.93,985.58,985.58,985.58,68833.51,68832.27,68835.1,47617.17,47617.17,47617.17,0.94,0.87,0.99,299777.7,4292.44,2670046.0,,69210.0,991.0,54517.0,259465835.493022,-35.2079,1,31.5185,31.5185,31.5185,0,1.1531,0,0.7723,1,38909433.0,15611554.0,17564663.6004107,168000.3,296074.51,97268.33,36336.56,64037.56,21038.04,22980.97,45152.7,11602.39,224864.0,7085.0,0.0059,0.0342,0.0159,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,54517.0,197.267,41521.286,150.242,991.0,3.586,900.286,3.258,695662.0,0.252,172859.0,0.625,143831.0,0.52,2415382.0,862482.0,3121.0,15611554.0,5.65,38909433.0,14.08,145.725,0.2887,1.37,71.76,3.5,people tested,,,2670046.0,9661.415,69210.0,250.433,15102724.0,54.648,54520987.0,19.73,,,,
2021-07-15,5986.649902,6046.753906,5982.804199,6046.753906,6046.753906,141035200,11,reference,Indonesia,1438192.04,1910630.02,846085.72,302524.1,199734.95,440776.22,119616721.91,84005926.46,154581087.2,4377.86,2890.32,6378.61,1010.72,1010.72,1010.72,69844.23,69842.99,69845.83,49430.17,49430.17,49430.17,0.95,0.9,0.99,304031.16,4253.46,2726803.0,,70192.0,982.0,56757.0,259465835.493022,-35.2851,1,31.5761,31.5761,31.5761,0,1.1532,0,0.7731,1,39628149.0,15810099.0,17966699.9477764,175603.27,310626.05,101282.16,37944.72,67120.72,21885.26,23563.0,46581.83,11718.06,224864.0,7085.0,0.0059,0.034,0.0157,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,56757.0,205.372,44145.0,159.736,982.0,3.553,918.857,3.325,681066.0,0.246,185321.0,0.671,150886.0,0.546,917261.0,850723.0,3078.0,15810099.0,5.72,39628149.0,14.34,145.725,0.2926,1.32,71.76,3.4,people tested,,,2726803.0,9866.787,70192.0,253.986,15288045.0,55.319,55438248.0,20.06,,,,
2021-07-16,6063.421875,6079.13916,6051.757813,6072.509766,6072.509766,129367700,11,reference,Indonesia,1411160.27,1906927.44,821221.32,307066.86,202734.14,447395.09,121027882.18,84981878.31,156307326.62,4542.76,2999.2,6618.87,1048.79,1048.79,1048.8,70893.03,70891.78,70894.62,49598.32,49598.32,49598.32,0.95,0.89,0.99,309250.52,5219.36,2780803.0,,71397.0,1205.0,54000.0,259465835.493022,-35.2873,1,31.6338,31.6338,31.6338,0,1.1532,0,0.7738,1,40228811.0,15940729.0,18303556.7563072,182510.72,324136.06,103765.47,39306.89,69808.4,22347.72,23656.76,46510.34,11721.05,224864.0,7085.0,0.0059,0.0331,0.0152,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,54000.0,195.396,46413.0,167.943,1205.0,4.36,966.571,3.497,636178.0,0.23,179216.0,0.648,156202.0,0.565,731292.0,789342.0,2856.0,15940729.0,5.77,40228811.0,14.56,145.725,0.2971,1.26,71.76,3.4,people tested,,,2780803.0,10062.183,71397.0,258.346,15467261.0,55.967,56169540.0,20.32,,,,
2021-07-19,6062.96582,6063.646973,6015.148926,6017.394043,6017.394043,123010800,11,reference,Indonesia,1291581.89,1785717.67,758740.01,322261.89,212766.11,469534.47,125029646.22,87778922.08,161107241.72,5325.51,3515.98,7759.35,1229.51,1229.5,1229.51,74401.12,74399.87,74402.73,44308.6,44308.6,44308.6,0.89,0.81,0.96,324510.12,5795.44,2911733.0,,74920.0,1338.0,34257.0,259465835.493022,-34.9772,1,31.8067,31.8067,31.8067,0,1.1526,0,0.776,1,42322112.8724232,16400351.0,19084474.80858,193433.98,337712.07,109803.75,40959.99,71511.13,23251.14,22091.53,43515.91,10900.17,224864.0,7085.0,0.006,0.0294,0.0141,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,34257.0,123.957,49157.571,177.874,1338.0,4.841,1080.714,3.911,818191.0,0.296,127461.0,0.461,164420.0,0.595,548268.0,1013032.0,3666.0,16400351.0,5.93,42095531.0,15.23,145.725,0.299,1.07,71.76,3.3,people tested,,,2911733.0,10535.946,74920.0,271.094,15921448.0,57.611,58495882.0,21.17,,,,
2021-07-21,6034.571777,6053.192871,6020.86377,6029.976074,6029.976074,153050600,11,reference,Indonesia,1215209.78,1682320.44,718968.47,333636.88,220276.03,486108.01,127493632.5,89507766.42,164089260.42,5793.31,3824.82,8440.94,1337.51,1337.5,1337.51,77027.28,77026.02,77028.89,42619.89,42619.89,42619.89,0.84,0.79,0.94,336044.69,5990.36,2983830.0,,77583.0,1383.0,33772.0,259465835.493022,-34.5389,1,31.9219,31.9219,31.9219,0,1.1521,0,0.7774,1,42838183.8724232,16606675.0,19824040.0556307,193670.16,331293.02,111110.18,40314.32,68961.86,23128.66,21356.63,42158.57,10545.57,224864.0,7085.0,0.006,0.0292,0.014,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,33772.0,122.202,44826.286,162.201,1383.0,5.004,1196.143,4.328,528881.0,0.191,116232.0,0.421,149947.0,0.543,422314.0,671041.0,2428.0,16606675.0,6.01,42611602.0,15.42,145.725,0.2989,1.0,71.76,3.3,people tested,,,2983830.0,10796.826,77583.0,280.73,16152354.0,58.446,59218277.0,21.43,,,,
2021-07-22,6057.541016,6137.546875,6057.541016,6137.546875,6137.546875,178417800,11,reference,Indonesia,1186599.55,1607195.4,694747.42,339583.65,224202.16,494772.54,128680232.05,90309618.01,165552305.61,5946.76,3926.13,8664.53,1372.94,1372.93,1372.94,78400.21,78398.95,78401.83,41721.46,41721.46,41721.46,0.82,0.78,0.9,342320.92,6276.23,3033339.0,,79032.0,1449.0,49509.0,259465835.493022,-34.2314,1,31.9796,31.9796,31.9796,0,1.1519,0,0.7781,1,43382376.8724232,16896200.0,20177567.3523687,192529.1,326930.7,111253.11,39771.85,67535.97,22982.2,21065.27,41848.71,10512.35,224864.0,7085.0,0.0058,0.0291,0.0141,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,49509.0,179.146,43790.857,158.455,1449.0,5.243,1262.857,4.57,503949.0,0.182,228702.0,0.828,156144.0,0.565,833718.0,659107.0,2385.0,16896200.0,6.11,43155795.0,15.62,145.725,0.2805,1.01,71.76,3.6,people tested,,,3033339.0,10975.971,79032.0,285.973,16381056.0,59.274,60051995.0,21.73,,,,
2021-07-23,6145.76123,6166.305176,6090.603027,6101.689941,6101.689941,143269200,11,reference,Indonesia,1164768.43,1549223.41,680191.65,345630.03,228194.06,503582.21,129845000.48,91084858.33,166990354.71,6046.39,3991.9,8809.68,1395.94,1395.93,1395.94,79796.15,79794.89,79797.77,40859.24,40859.24,40859.24,0.82,0.78,0.86,349103.93,6783.01,3082410.0,,80598.0,1566.0,49071.0,259465835.493022,-33.8613,1,32.0372,32.0372,32.0372,0,1.1518,0,0.7786,1,43943835.8724232,17154145.0,20586188.5076198,191057.31,323089.53,111205.33,39172.46,66243.01,22800.42,20818.67,41117.7,10604.39,224864.0,7085.0,0.0056,0.0289,0.0141,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,49071.0,177.561,43086.714,155.907,1566.0,5.666,1314.429,4.756,498349.0,0.18,202385.0,0.732,159454.0,0.577,819404.0,671694.0,2430.0,17154145.0,6.21,43717254.0,15.82,145.725,0.2702,1.02,71.76,3.7,people tested,,,3082410.0,11153.532,80598.0,291.639,16583441.0,60.006,60871399.0,22.03,,,,
2021-07-26,6109.030762,6137.045898,6091.015137,6106.394043,6106.394043,156210200,11,reference,Indonesia,1101006.09,1487474.44,621659.55,365674.7,241427.82,532787.62,133224769.91,93363245.39,171144338.71,6990.94,4615.51,10185.92,1614.01,1614.0,1614.01,84423.88,84422.61,84425.52,42983.17,42983.17,42983.17,0.84,0.8,0.9,367157.3,6440.82,3194733.0,,84766.0,1487.0,28228.0,259465835.493022,-32.4731,1,32.2101,32.2101,32.2101,0,1.1505,0,0.7804,1,44954901.8724232,18129878.0,20987018.6565466,187880.1,316480.56,109419.07,38303.75,64521.96,22307.64,21089.65,41281.36,10346.53,224864.0,7085.0,0.0057,0.0306,0.0144,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,28228.0,102.141,40428.571,146.289,1487.0,5.381,1406.571,5.09,376113.0,0.136,121266.0,0.439,155336.0,0.562,481720.0,623188.0,2255.0,18129878.0,6.56,44728320.0,16.18,145.725,0.2603,0.98,71.76,3.8,people tested,,,3194733.0,11559.966,84766.0,306.721,17008799.0,61.545,62858198.0,22.74,,,,
2021-07-27,6120.929199,6144.584961,6068.512207,6097.048828,6097.048828,179173700,11,reference,Indonesia,1067222.44,1479122.71,608894.07,372862.73,246173.45,543260.68,134291992.35,94101703.95,172428263.84,7188.02,4745.63,10473.07,1659.51,1659.5,1659.51,86083.39,86082.12,86085.03,41987.96,41987.96,41987.96,0.84,0.75,0.9,376119.01,8961.71,3239936.0,,86835.0,2069.0,45203.0,259465835.493022,-31.9595,1,32.2677,32.2677,32.2677,0,1.15,0,0.7807,1,45505130.8724232,18666343.0,21266096.7245006,186420.09,314202.09,108205.48,38049.71,64130.96,22085.54,20677.48,40608.22,10103.08,224864.0,7085.0,0.0056,0.0299,0.0142,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,45203.0,163.565,41411.143,149.844,2069.0,7.487,1519.286,5.497,419125.0,0.152,180202.0,0.652,164697.0,0.596,1086694.0,735561.0,2662.0,18666343.0,6.75,45278549.0,16.38,145.725,0.2514,0.99,71.76,4.0,people tested,,,3239936.0,11723.531,86835.0,314.208,17189001.0,62.197,63944892.0,23.14,,,,
2021-07-28,6094.541016,6116.504883,6074.867188,6088.522949,6088.522949,161217600,11,reference,Indonesia,1027054.07,1444902.42,572802.11,380232.05,251038.77,553997.9,135319046.42,94821980.89,173640821.39,7369.33,4865.32,10737.22,1701.36,1701.36,1701.37,87784.76,87783.48,87786.39,40842.6,40842.6,40842.6,0.83,0.7,0.9,384019.52,7900.51,3287727.0,,88659.0,1824.0,47791.0,259465835.493022,-31.4347,1,32.3254,32.3254,32.3254,0,1.1495,0,0.7809,1,45961493.8724232,19103162.0,22097106.9208119,184414.44,310933.41,106666.91,37586.89,63373.67,21740.58,20149.69,39636.74,9841.89,224864.0,7085.0,0.0055,0.0294,0.0139,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,47791.0,172.929,43413.857,157.091,1824.0,6.6,1582.286,5.725,446187.0,0.161,185181.0,0.67,174547.0,0.632,893182.0,802828.0,2905.0,19103162.0,6.91,45734912.0,16.55,145.725,0.2487,0.98,71.76,4.0,people tested,,,3287727.0,11896.46,88659.0,320.808,17374182.0,62.868,64838074.0,23.46,,,,
2021-07-29,6106.611816,6135.349121,6096.50293,6120.727051,6120.727051,178890400,11,reference,Indonesia,982013.12,1401743.4,545861.33,387827.54,256053.41,565064.65,136301059.54,95525769.34,174784535.69,7595.49,5014.64,11066.75,1753.58,1753.58,1753.58,89538.33,89537.06,89539.98,39694.53,39694.53,39694.53,0.81,0.67,0.91,392218.9,8199.38,3331206.0,,90552.0,1893.0,43479.0,259465835.493022,-30.9081,1,32.383,32.383,32.383,0,1.149,0,0.7807,1,46516523.8724232,19669222.0,22422347.0081318,181870.74,306348.52,104744.72,37082.78,62463.34,21357.06,19542.45,38423.21,9454.09,224864.0,7085.0,0.0054,0.0289,0.0137,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,43479.0,157.326,42552.429,153.974,1893.0,6.85,1645.714,5.955,447735.0,0.162,173464.0,0.628,166656.0,0.603,1121090.0,843881.0,3054.0,19669222.0,7.12,46289942.0,16.75,145.725,0.2553,0.95,71.76,3.9,people tested,,,3331206.0,12053.787,90552.0,327.657,17547646.0,63.495,65959164.0,23.87,,,,
2021-07-30,6136.368164,6160.462891,6069.839844,6070.039063,6070.039063,193641700,11,reference,Indonesia,931145.23,1365222.35,517006.67,395552.66,261153.63,576320.28,137232204.77,96202532.7,175874952.96,7725.12,5100.22,11255.62,1783.51,1783.5,1783.51,91321.84,91320.56,91323.49,38711.32,38711.32,38711.32,0.79,0.64,0.9,399837.87,7618.97,3372374.0,,92311.0,1759.0,41168.0,259465835.493022,-30.3918,1,32.4406,32.4406,32.4406,0,1.1488,0,0.7806,1,47032574.8724232,20146421.0,22718421.7616085,178768.21,300996.38,102512.93,36313.0,61141.08,20823.34,18893.39,37461.71,9036.75,224864.0,7085.0,0.0053,0.0288,0.0135,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,41168.0,148.964,41423.429,149.888,1759.0,6.365,1673.286,6.055,441248.0,0.16,164999.0,0.597,161315.0,0.584,993250.0,868716.0,3143.0,20146421.0,7.29,46805993.0,16.94,145.725,0.2568,0.92,71.76,3.9,people tested,,,3372374.0,12202.751,92311.0,334.022,17712645.0,64.092,66952414.0,24.23,,,,
2021-08-02,6098.007813,6112.829102,6048.101074,6096.542969,6096.542969,216299000,11,reference,Indonesia,781160.36,1157199.29,433265.31,417955.48,275944.27,608961.54,139723584.82,97842141.58,178796673.03,7363.45,4861.44,10728.66,1700.01,1700.0,1700.01,96494.01,96492.72,96495.66,34426.1,34426.1,34426.1,0.7,0.59,0.8,421408.35,6791.67,3462800.0,,97291.0,1568.0,22404.0,259465835.493022,-29.0636,1,32.6135,32.6135,32.6135,0,1.1469,0,0.7783,1,47913064.8724232,20934425.0,23631949.7330161,166149.0,281910.53,95376.69,33524.49,56882.12,19244.5,16914.22,33840.1,8352.49,224864.0,7085.0,0.0048,0.0281,0.0132,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,22404.0,81.068,38295.286,138.569,1568.0,5.674,1789.286,6.474,422595.0,0.153,106785.0,0.386,153359.0,0.555,469661.0,823244.0,2979.0,20934425.0,7.58,47686483.0,17.26,145.725,0.2497,0.87,71.76,4.0,people tested,,,3462800.0,12529.952,97291.0,352.042,18082313.0,65.43,68620908.0,24.83,,,,
